Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Queen City Square Garage - Tesla Destination,319-331 E 4th St,,Cincinnati,OH,45202,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.100535,-84.507498,2020-11-03,169048,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Queens Athletics & Recreation Centre (ARC) - Tesla Destination,284 Earl St,,Kingston,ON,K7L 3N6,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,16,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.229663,-76.494185,2020-11-03,169049,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Queens University - Goodes Hall - Tesla Destination,143 Union St W,,Kingston,ON,K7L 2P3,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,16,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.228025,-76.497554,2020-11-03,169050,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Queens University - Isabel Bader Centre - Tesla Destination,390 King St W,,Kingston,ON,K7L 2X4,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.22141,-76.506686,2020-11-03,169051,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Queens University - McNeill House - Tesla Destination,40 Lower Albert St,,Kingston,ON,K7L 3T8,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.22296,-76.4995,2020-11-03,169052,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Queens University - Miller Hall Bruce Wing - Tesla Destination,36 Union St W,,Kingston,ON,K7L 2N8,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.227376,-76.492754,2020-11-03,169053,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Queens University - Tindall Underground Garage - Tesla Destination,142 Union St W,,Kingston,ON,K7L 2P1,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,16,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.227016,-76.498262,2020-11-03,169054,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Quotient Technology - Tesla Destination,400 Logue Ave,,Mountain View,CA,94043,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.397579,-122.050519,2020-11-03,169055,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rabine Group - Tesla Destination,900 National Pkwy Suite 260,,Schaumburg,IL,60173,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.045727,-88.053098,2020-11-03,169056,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,"Racine Railroad Products, Inc. - Tesla Destination",1955 Norwood Ct,,Mount Pleasant,WI,53403,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.684376,-87.804061,2020-11-03,169057,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Ram Mounts - Tesla Destination,8410 Dallas Ave S,,Seattle,WA,98108,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.528324,-122.316751,2020-11-03,169058,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rams Gate Winery - Tesla Destination,28700 Arnold Dr,,Sonoma,CA,95476,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.173182,-122.450688,2020-11-03,169059,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rapidpark 205 W 101st Street - Tesla Destination,205 W 101st Street,,New York,NY,10025,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797676,-73.968479,2020-11-03,169060,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rayford Office Park - Tesla Destination,1310 Rayford Office Park Rd,,Spring,TX,77386,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.126216,-95.423443,2020-11-03,169061,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Recology San Francisco - Tesla Destination,501 Tunnel Ave,,San Francisco,CA,94134,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.708724,-122.397035,2020-11-03,169062,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,RED Digital Cinema - Main Campus - Tesla Destination,34 Parker,,Irvine,CA,92618,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,16,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.659014,-117.704573,2020-11-03,169063,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,RED Studios Hollywood - Tesla Destination,846 N Cahuenga Blvd,,Los Angeles,CA,90038,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.086143,-118.328599,2020-11-03,169064,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Reedsburg Area Medical Center - Tesla Destination,2000 N Dewey Avenue,,Reedsburg,WI,53959,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.549629,-89.993232,2020-11-03,169065,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Reefer Sales & Service Refrigerated Transport Expert - Tesla Destination,750 Intermodal Dr,,Brampton,ON,L6T 0B5,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.741737,-79.660229,2020-11-03,169066,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Renaissance Minneapolis Hotel - Tesla Destination,225 S 3rd St,,Minneapolis,MN,55401,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.979348,-93.266145,2020-11-03,169067,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rental Property - Tesla Destination,1630 52nd St E,,Inver Grove Hts,MN,55077,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.873803,-93.073797,2020-11-03,169068,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Residence Inn by Marriott Provo South University - Tesla Destination,1290 S University Ave,,Provo,UT,84601,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.216615,-111.659153,2020-11-03,169069,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Residence Inn Port St. Lucie - Tesla Destination,1920 SW Fountainview Blvd,,Port St Lucie,FL,34986,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.306864,-80.41143,2020-11-03,169070,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Retina Sepcialists of Michigan - Tesla Destination,5030 Cascade Road SE,,Grand Rapids,MI,49546,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.943602,-85.544489,2020-11-03,169071,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,RG Nets - Tesla Destination,8725 Technology B1,,Reno,NV,89521,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.454847,-119.755376,2020-11-03,169072,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Ricks Cafe Boatyard - Tesla Destination,4050 Dandy Trl,,Indianapolis,IN,46254,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.828026,-86.300953,2020-11-03,169073,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Riot Games (12333) - Tesla Destination,12333 W Olympic Blvd,,Los Angeles,CA,90064,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,32,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.032937,-118.457792,2020-11-03,169074,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Ripplecove Hotel et Spa - Tesla Destination,700 Ripplecove,,Ayers Cliff,QC,J0B 1C0,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,45.178515,-72.051441,2020-11-03,169075,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Riverside Public Utilities - Tesla Destination,"3750 University Ave, Floor 3",,Riverside,CA,92501,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.981941,-117.37528,2020-11-03,169076,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rochester Institute of Technology - Tesla Destination,120 Lomb Memorial Dr,,Rochester,NY,14623,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.091646,-77.674855,2020-11-03,169077,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rockport ER - Tesla Destination,400 Enterprise,,Rockport,TX,78382,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.041157,-97.057724,2020-11-03,169078,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rogers-OBrien Construction Co. - Tesla Destination,1901 Regal Row,,Dallas,TX,75235,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.837405,-96.868353,2020-11-03,169079,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Roku Los Gatos - Tesla Destination,170 Knowles Dr,,Los Gatos,CA,95032,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.260612,-121.959198,2020-11-03,169080,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rosemary Pointe Resort - Tesla Destination,10711 E 30A,,Panama City,FL,32401,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,30.279853,-86.011021,2020-11-03,169081,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rosendin Electric - Tesla Destination,1730 South Anaheim Way,,Anaheim,CA,92805,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.804375,-117.90168,2020-11-03,169082,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rudys Country Store & BBQ Round Rock - Tesla Destination,2400 N Interstate Hwy 35,,Round Rock,TX,78628,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.536466,-97.693815,2020-11-03,169083,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Rudys Country Store and BBQ Austin - Tesla Destination,7709 Ranch Rd 620,,Austin,TX,78726,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.410584,-97.849461,2020-11-03,169084,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,RW Ranch - Tesla Destination,8088 High Rd,,Lucerne Valley,CA,92356,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.401665,-117.035429,2020-11-03,169085,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,SAIS Interconnexion - Tesla Destination,2473 Guenette,,Ville St-Laurent,QC,H4R 1E9,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.501494,-73.729359,2020-11-03,169086,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,TESLA,CA,,Accessible 24 heures par jour; réservé aux clients; rendez-vous à la réception pour avoir accès,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Samaritan Medical Tower - Tesla Destination,1127 Wilshire Boulevard,,Los Angeles,CA,90017,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.053159,-118.26382,2020-11-03,169087,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Sams Pizza Pub - Tesla Destination,401 Burchwood Bay Rd,,Hot Springs,AR,71913,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.44836,-93.097791,2020-11-03,169088,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Santa Clara University - Tesla Destination,500 El Camino Real,,Santa Clara,CA,95050,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Non-Networked,,200-9,37.347136,-121.934521,2020-11-03,169089,2021-06-07 17:08:43 UTC,P,,,2020-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Saticoy Country Club - Tesla Destination,4450 N Clubhouse Dr,,Somis,CA,93066,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.272463,-119.10752,2020-11-03,169090,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Schlumberger - Tesla Destination,10001 Richmond Ave,,Houston,TX,77042,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.728477,-95.549167,2020-11-03,169091,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Schweitzer Mountain Resort - Tesla Destination,10000 Schweitzer Mountain Rd,,Sandpoint,ID,83864,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,48.363797,-116.623785,2020-11-03,169092,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,SCP Hotel - Tesla Destination,2850 South Circle Dr,,Colorado Springs,CO,80906,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.796906,-104.792553,2020-11-03,169093,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Sea Palms Resort & Conference Center - Tesla Destination,515 N Windward Dr,,Saint Simons Island,GA,31522,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,31.204295,-81.374674,2020-11-03,169094,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Seattle Seahawks Practice Facility - Tesla Destination,12 Seahawks Wy,,Renton,WA,98056,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.53371,-122.19795,2020-11-03,169095,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
